what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422324851885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422324885017
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1422324904977
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1422324905020
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1422324917223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1422324932288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422324933203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422324944858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1422324950943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422324951904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422325028616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422325059198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422325090527
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1422325135553
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1422325135561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1422325135737
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1422325135913
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1422325136099
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1422325136329
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1422325137704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1422325138053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422325152946
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422325165404
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1422325191027
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1422325197699
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1422325203936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1422325204228
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1422325209428
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1422325293595
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1422325298043
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1422325461248
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1422325463303
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1422325600813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1422325607462
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1422325686690
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1422325687522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1422325698430
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1422325699018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1422325699215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1422325699395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1422325699600
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1422325699780
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1422325699943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1422325721275
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1422325724743
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1422325729877
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1422325736095
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1422326067244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326067461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326068938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326068981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326070428
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1422326082627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326082660
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326082875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326083498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326118116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326121884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326127394
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326133464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326142018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1422326157891
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1422326158956
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1422326180234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326181348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326187630
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1422326243566
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1422326255974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326269067
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326278617
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1422326285483
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1422326291801
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1422326316321
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1422326317588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1422326320404
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1422326333638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326336920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326349976
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326349994
opened,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1422326350133
activated,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1422326350154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422326351769
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1422326351863
activated,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1422326351882
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1422326353150
